7591016860304	CHOCOLATE OSCURO DE POSTRES	12,00	        3.001,20	               0	               0	            0,00	
7591016863213	BOLERO CHOCOLATE 16GR	12,00	          337,64	               0	               0	            0,00	
7591016870525	SAMBA AVELLANA SAVOY 32GR	12,00	          588,32	               0	               0	            0,00	
7591016871065	SUSY MAXY GALLETA 50GR	12,00	          487,70	               0	               0	            0,00	
7591016871089	COCOSETTE MAXI	12,00	        1.163,42	             261	               0	      303.652,62	
7591016873434	SAMBA FRESA SAVOY 32GR	12,00	          637,76	               0	               0	            0,00	
7591016873472	SAMBA CHOCOLATE SAVOY 32GR	12,00	          637,76	               0	               0	            0,00	
7591016895122	BOLIBOMBA MENTA 12.5GR	12,00	           16,32	               0	               0	            0,00	
7591016895139	BOLIBOMBA FRUTAS 12.5GR	12,00	          325,77	             -38	               0	      -12.379,26	
7591017000020	AJO PLUS INDIAN 65GR	12,00	        5.884,14	              11	               0	       64.725,54	
7591017000242	SALSA DE AJO INDIAN 300ML	12,00	          340,47	               0	               0	            0,00	
7591017000303	ADOBO COMPLETO INDIAN 500 GR	12,00	        4.296,70	              12	               0	       51.560,40	
7591017002130	ESENCIA DE VAINILLA INDIAN 150CM3	12,00	          802,51	               0	               0	            0,00	
7591017002208	SALSAS SURTIDAS INDIAN 150ML	12,00	        2.500,11	               5	               0	       12.500,55	
7591017150015	SALSA DE AJO INDIAN 150CM3	12,00	          303,21	              -8	               0	       -2.425,68	
7591017150022	SALSA PICANTE INDIAN 150CM3	12,00	          194,36	               0	               0	            0,00	
7591017150039	SALSA DE SOYA INDIAN 150CM3	12,00	          565,49	             -11	               0	       -6.220,39	
7591017150046	SALSA INGLESA INDIAN 150CM3	12,00	          539,32	             -18	               0	       -9.707,76	
7591021000016	SAL LA IDEAL 400GR	EXENTO	          241,07	             -11	               0	       -2.651,77	
7591021000023	SAL LA IDEAL 1KG	EXENTO	          952,38	              47	               0	       44.761,86	
7591024000747	NECTAR DE MANZANA DEL MONTE 335ML	12,00	        1.498,57	               2	               0	        2.997,14	
7591024000778	NECTAR DE PERA DEL MONTE 335ML	12,00	        1.498,48	              33	               0	       49.449,84	
7591024000808	NECTAR DE DURAZNO DEL MONTE 335ML	12,00	        1.490,39	             -22	               0	      -32.788,58	
7591024001034	CARAOTAS ROJAS DEL MONTE 400GR	12,00	        1.287,23	              -7	               0	       -9.010,61	
7591024001102	JUGO DE MANZANA 100 DEL MONTE VIDRIO 25	12,00	        1.263,35	               0	               0	            0,00	
7591024001188	JUGO DE TOMATE DEL MONTE 335CM3	12,00	          675,07	              -7	               0	       -4.725,49	
7591024001522	SALSA NAPOLITANA DEL MONTE 495GR	12,00	        3.622,47	               0	               0	            0,00	
7591024002000	TEQUENOS PREMIUM DEL MONTE 24 UNID	12,00	        1.213,56	               0	               0	            0,00	
7591024002185	TEQUENOS FIESTEROS DEL MONTE 25 UND	12,00	          649,35	               0	               0	            0,00	
7591024002222	CARAOTAS ROJAS DEL MONTE 200GR	12,00	          939,91	             -12	               0	      -11.278,92	
7591024002246	CARAOTAS NEGRAS DEL MONTE 200GR	12,00	        1.649,71	               0	               0	            0,00	
7591024002253	CARAOTAS ROJAS DEL MONTE 200GR	12,00	          953,18	              -1	               0	         -953,18	
7591024002420	ALBONDIGAS DEL MONTE 400GR	12,00	          812,50	               0	               0	            0,00	
7591024002444	POLLO MECHADO DEL MONTE 400GR	12,00	        1.453,73	               0	               0	            0,00	
7591024002451	CARNE MECHADA DEL MONTE 400GR	12,00	        1.453,73	               0	               0	            0,00	
7591024002505	TE VERDE CON LIMON 250ML	12,00	          969,88	             -17	               0	      -16.487,96	
7591024002512	TE VERDE CON DURAZNO 250ML	12,00	          568,98	              -2	               0	       -1.137,96	
7591024002529	TE NEGRO CON LIMON 250ML	12,00	        1.032,26	               0	               0	            0,00	
7591024002536	TE NEGRO CON DURAZNO 250ML	12,00	        1.271,05	              -1	               0	       -1.271,05	
7591024016748	LENTEJAS SAZONADAS DEL MONTE 200GR	12,00	          847,28	              -1	               0	         -847,28	
7591024016755	LENTEJAS SAZONADAS DEL MONTE 400GR	12,00	        1.153,48	               0	               0	            0,00	
7591024104360	PURE DE TOMATE DEL MONTE 210GR	12,00	        1.921,32	             -15	               0	      -28.819,80	
7591024120834	MAIZ EN CREMA DEL MONTE 220GR	12,00	        2.313,18	               0	               0	            0,00	
7591024120858	MAIZ DULCE DORADO ENTERO 220GR	12,00	        2.369,36	              -9	               0	      -21.324,24	
7591024120865	MAIZ DULCE DORADO DEL MONTE 440GR	12,00	          977,63	              -5	               0	       -4.888,15	
7591024137450	GUISANTES TAF 220GR	12,00	        2.354,74	               0	               0	            0,00	
7591024650102	SP PIMENTON Y CHAMPINONES DEL MONTE 450G	12,00	        1.394,79	               0	               0	            0,00	
7591024650133	SALSA PARA PASTA CARNE DEL MONTE 230GR	12,00	        2.295,53	              -3	               0	       -6.886,59	
7591024650140	SP PIMENTON Y CHAMPINONES DEL MONTE 230G	12,00	        2.536,28	              -3	               0	       -7.608,84	
7591024650157	SALSA PARA PASTAS AJO Y CEBOLLA MCCORMIC	12,00	        2.352,46	              -1	               0	       -2.352,46	
7591024900542	MAIZ ENTERO TAF 220GR	12,00	        2.250,89	               0	               0	            0,00	
7591024900559	MAIZ ENTERO TAF 440GR	12,00	        2.250,90	               0	               0	            0,00	
7591024950745	MAIZ CRIOLLO DEL MONTE 440GR	12,00	        1.443,12	               0	               0	            0,00	
7591024950752	MAIZ DULCE ENTERO DEL MONTE 220GR	12,00	          893,21	               0	               0	            0,00	
7591031000013	GOLDEN DE PINA 1.5LT	12,00	          700,00	               0	               0	            0,00	
7591031000020	GOLDEN UVA 1.5LT	12,00	        2.804,30	               0	               0	            0,00	
7591031000037	GOLDEN DE MANZANA 1.5LT	12,00	          700,00	               0	               0	            0,00	
7591031000228	GOLDEN NARANJA 2LT	12,00	           58,18	               0	               0	            0,00	
7591031000266	SODA EVERVESS 355ML	12,00	        1.363,72	               0	               0	            0,00	
75910310011729	PEPSI MAX LATA 355ML	12,00	        1.755,80	              24	               0	       42.139,20	
7591031001324	GOLDEN KOLITA 355CM3	12,00	        1.755,80	              69	               0	      121.150,20	
7591031001959	AGUA MINALBA 1.5LT	12,00	        1.785,71	              -1	               0	       -1.785,71	
7591031001980	AGUA MINALBA 600CM3	12,00	          750,70	              -8	               0	       -6.005,60	
7591031002017	AGUA MINALBA 5LT	12,00	        3.152,66	              32	               0	      100.885,12	
7591031002291	NECTAR DE DURAZNO YUKERY 1LT	12,00	        3.048,75	             -17	               0	      -51.828,75	
7591031002307	YUKERY DURAZNO 1L	12,00	        3.339,23	              45	               0	      150.265,35	
7591031002383	NECTAR DE MANZANA YUKERY 1LT	12,00	        3.048,75	             -26	               0	      -79.267,50	
7591031002390	NECTAR DE MANZANA YUKERY 355CM3	12,00	        1.811,20	             -34	               0	      -61.580,80	
7591031002413	YUKERY MANZANA 1 L	12,00	        3.339,23	              46	               0	      153.604,58	
7591031002505	NECTAR DE PERA YUKERY 1LT	12,00	        3.339,23	              30	               0	      100.176,90	
7591031002529	NECTAR DE PERA YUKERY 355CM3	12,00	        1.811,20	             -24	               0	      -43.468,80	
7591031003229	PEPSI LATA 355	12,00	        1.755,80	             174	               0	      305.509,20	
7591031003236	PEPSI 250CM3	12,00	        1.064,25	             -41	               0	      -43.634,25	
7591031003243	PEPSI 600CM3	12,00	        1.762,64	               0	               0	            0,00	
7591031003250	PEPSI 1.5LT	12,00	        3.031,67	             -25	               0	      -75.791,75	
7591031003267	PEPSI 2LT	12,00	        3.781,69	             100	               0	      378.169,00	
7591031003281	PEPSI LIGHT 355CM3	12,00	        1.755,80	              95	               0	      166.801,00	
7591031003328	PEPSI LIGTH 2LT	12,00	        3.403,57	               0	               0	            0,00	
7591031003342	GOLDEN KOLITA P600ML	12,00	        2.145,82	               0	               0	            0,00	
7591031003359	GOLDEN KOLITA 1.5LT	12,00	        3.031,67	              14	               0	       42.443,38	
7591031003366	GOLDEN KOLITA 2LT	12,00	        3.403,57	               0	               0	            0,00	
7591031003373	GOLDEN NARANJA LATA 355CM3	12,00	        1.755,80	              15	               0	       26.337,00	
7591031003397	GOLDEN NARANJA P600ML	12,00	          919,64	               0	               0	            0,00	
7591031003403	GOLDEN NARANJA 1.5LT	12,00	        2.804,30	               0	               0	            0,00	
7591031003526	7UP LATA 355CM3	12,00	        1.755,80	              60	               0	      105.348,00	
7591031003571	7UP P600CM	12,00	        2.145,83	              -1	               0	       -2.145,83	
7591031003588	7UP 1.5LT	12,00	        3.031,67	              15	               0	       45.475,05	
7591031003595	7UP 2LTS	12,00	        3.781,69	              19	               0	       71.852,11	
7591031003663	LIPTON ICE TEA DURAZNO 250CM3	12,00	        1.017,38	              -1	               0	       -1.017,38	
7591031003670	LIPTON ICE TEA LIMON 250CM3	12,00	        1.017,38	               0	               0	            0,00	
7591031005933	GATORADE FRUTAS TROPICALES LD 250CM3	12,00	        1.016,34	               0	               0	            0,00	
7591031005940	GATORADE MANDARINA LD 250CM3	12,00	          471,88	               0	               0	            0,00	
7591031005988	GATORADE 500ML	12,00	        2.104,64	             -27	               0	      -56.825,28	
7591031005995	GATORADE FRUTAS TROPICALES 500CM3	12,00	        2.104,64	              -2	               0	       -4.209,28	
7591031006022	GATORADE CEREZA 500CM3	12,00	        1.306,37	               0	               0	            0,00	
7591031006145	H2OH DE 7UP SABOR A LIMON 600CM3	12,00	          984,90	               0	               0	            0,00	
7591031006152	GATORADE UVA 500CM3	12,00	          700,00	               0	               0	            0,00	
7591031006558	GATORADE LIMONADA 500ML	12,00	          700,00	               0	               0	            0,00	
7591031011330	LIPTON ICE TEA 500CM3	12,00	        1.741,89	              -3	               0	       -5.225,67	
7591031011347	LIPTON ICE TEA DURAZNO 500CM3	12,00	        1.959,64	              27	               0	       52.910,28	
7591031011736	PEPSI MAX 600ML	12,00	        2.145,82	               0	               0	            0,00	
7591031012511	LIPTON TE VERDE CON LIMON 500CC	12,00	        1.959,64	              42	               0	       82.304,88	
7591031100058	7UP LIGHT 2LTS	12,00	          113,39	               0	               0	            0,00	
7591031100232	AGUA MINERAL MINALBA 355CM3	12,00	          600,25	             312	               0	      187.278,00	
7591031100539	PEPSI MAX 1.5LT	12,00	        2.349,55	              -6	               0	      -14.097,30	
7591031100546	PEPSI MAX 2LT	12,00	        3.403,57	               0	               0	            0,00	
7591034000256	TORTA SUIZA 750CMS	12,00	        9.615,30	              23	               0	      221.151,90	
7591034000263	FRESA TOVAR 750CM3	12,00	        9.615,30	              20	               0	      192.306,00	
7591034000270	CHOCOLATE CHIPS EFE 750CM3	12,00	        9.615,38	               2	               0	       19.230,76	
7591034000829	NAPOLITANO 2LTS	12,00	       10.989,01	               0	               0	            0,00	
7591034000904	FRUTA PARCHITA 435CM3	12,00	        1.619,04	               0	               0	            0,00	
7591034000911	FRUTA EFE GUANABANA 435CM3	12,00	        1.619,04	               0	               0	            0,00	
7591034000935	MANTECADO EFE 920CM3	12,00	        6.181,32	               0	               0	            0,00	
7591034000942	CHOCOLATE EFE 920CM3	12,00	        5.000,00	               0	               0	            0,00	
7591034000959	FRESA TOVAR EFE 920CC	12,00	        9.615,38	              -3	               0	      -28.846,14	
7591034000966	HELADO CAFE EFE 920CM3	12,00	        5.000,00	               0	               0	            0,00	
7591034000973	COCO EFE 1LT	12,00	       11.675,82	              -3	               0	      -35.027,46	
7591034000980	RON CON PASAS EFE 920CM3	12,00	       11.675,82	              -3	               0	      -35.027,46	
7591034000997	MANTECADO 435CM3	12,00	        1.278,96	               0	               0	            0,00	
7591034001000	CHOCOLATE 435CM3	12,00	        2.042,31	               0	               0	            0,00	
7591034001017	RON CON PASA EFE 435CM3	12,00	        4.000,00	               0	               0	            0,00	
7591034001024	MANTECADO C  SIROP DE CHOCOLATE EFE 750C	12,00	        9.615,38	               2	               0	       19.230,76	
7591034001031	MANTECADO CON SIROP DE CARAMELO EFE 750C	12,00	        3.502,75	               0	               0	            0,00	
7591034001062	TORTA DE MANTECADO FRESA EFE CM3	12,00	        1.350,00	               0	               0	            0,00	
7591034001116	FRUTA MORA FRESA EFE 435CC	12,00	          190,00	               0	               0	            0,00	
7591034001161	TIRAMISU ESPECIAL 435CM3	12,00	          220,00	               0	               0	            0,00	
7591034001178	CHOCOLATE BROWNIE 435CM3	12,00	          175,00	               0	               0	            0,00	
7591034001338	EFE TODDY 920CM3	12,00	        7.486,26	               0	               0	            0,00	
7591034200069	PASTELADO EFE 80CM3	12,00	          858,52	              -4	               0	       -3.434,08	
7591034200144	SUPER TORNADO	12,00	        3.090,66	               0	               0	            0,00	
7591034200281	CACHORRO	12,00	          399,21	               0	               0	            0,00	
7591034200373	PINATA UVA EFE	12,00	          480,78	               0	               0	            0,00	
7591034200540	GOLAZO	12,00	        1.000,00	               0	               0	            0,00	
7591034200571	KONGA UVA EFE 65CM3	12,00	          184,82	               0	               0	            0,00	
7591034200588	KONGA NARANJA EFE 65CM3	12,00	          480,77	               0	               0	            0,00	
7591034200595	FRUTA EFE NARANJA VAINILLA 70CM3	12,00	          686,81	             -28	               0	      -19.230,68	
7591034200601	FRUTAS FRESA 80CM3	12,00	           13,50	               0	               0	            0,00	
7591034200663	KONGA FRUTAS EFE 65CM3	12,00	          824,18	               0	               0	            0,00	
7591034200694	FRESA MORA YOGURT 70CM3	12,00	           23,00	               0	               0	            0,00	
7591034200755	SIMPHONY CARAMELO Y ALMENDRAS EFE	12,00	        1.991,76	             -19	               0	      -37.843,44	
7591034200779	PASTELADO ANIVERSARIO EFE	12,00	        1.991,76	             -24	               0	      -47.802,24	
7591034200786	KONGA LIMONADA EFE 65CM3	12,00	          824,18	               0	               0	            0,00	
7591034200922	TODDY EFE 65CM3	12,00	        1.236,26	               0	               0	            0,00	
7591036447004	LICOR BASE WHISKY TRIPLE AAA LEGEND	EXENTO	        6.976,35	               0	               0	            0,00	
7591037505121	FLIPS DULCE DE LECHE 220GR	12,00	          546,75	               0	               0	            0,00	
7591039000275	FLIPS CHOCOLATE 320GR	12,00	          674,62	               0	               0	            0,00	
7591039100050	CRONCH FLAKES MAIZORITOS 300GR	12,00	        3.668,10	              46	               0	      168.732,60	
7591039105208	MAIZORITOS CRONCH FLAKES 500GR	12,00	        1.318,62	               0	               0	            0,00	
7591039121239	GELATINA YELIGHT DURAZNO 12GR	12,00	          445,96	               0	               0	            0,00	
7591039380575	OVOMALTINA TUBO 3PACK	12,00	        2.087,24	               0	               0	            0,00	
7591039385129	CHOCO AZUCARADAS MAIZORITOS 240GR	12,00	          993,50	               0	               0	            0,00	
7591039385907	 MAIZORITOS FRUTY POP 240 GRS	12,00	        3.728,60	              14	               0	       52.200,40	
7591039395074	FLIPS DULCE DE LECHE 320GR	12,00	        1.746,87	               0	               0	            0,00	
7591039504124	FLIPS CHOCOLATE 220GR	12,00	        5.641,51	              39	               0	      220.018,89	
7591039504940	FLIPS CHOCOLATE 6 UND	12,00	        1.026,75	               0	               0	            0,00	
7591039504957	FLIPS CHOCOLATE 28GR	12,00	          655,84	              30	               0	       19.675,20	
7591039535012	MAIZORITOS FRUTY AROS 240GR	12,00	          719,43	               0	               0	            0,00	
7591039601526	MAIZINA AMERICANA 90GR	12,00	          659,26	               0	               0	            0,00	
7591039601533	MAIZINA AMERICANA ENRIQUECIDA 800GR	12,00	        2.343,60	               0	               0	            0,00	
7591039601540	MAIZINA AMERICANA 400GR	12,00	        2.031,02	               0	               0	            0,00	
7591039602547	PLANCHOLIN ALMIDON MULTIUSO 400GR	12,00	          677,37	              -1	               0	         -677,37	
7591039709390	TRIS TRAS CHOCOLATE 90GR	12,00	          362,00	               0	               0	            0,00	
7591039725772	MAIZORITOS AZUCARADAS 240GR	12,00	        2.635,33	             -44	               0	     -115.954,52	
7591039725789	CHOCO SAFARI MAIZORITOS 240GR	12,00	          577,12	               0	               0	            0,00	
7591039725802	MAIZORITOS POP CRONCH 240GR	12,00	        2.853,88	               0	               0	            0,00	
7591039770802	TRIS TRAS CHOCOLATE 300GR	12,00	        5.239,12	              11	               0	       57.630,32	
7591039770826	TRIS TRAS FRESA 300GR	12,00	        4.514,12	              10	               0	       45.141,20	
7591039995519	OVOMALTINA MAXI 100GR	12,00	        4.400,00	              15	               0	       66.000,00	
7591039995830	GELATINA YELIGHT MORA 12GR	12,00	          215,32	               0	               0	            0,00	
7591039995854	GELATINA YELIGHT DURAZNO 12GR	12,00	          239,25	               0	               0	            0,00	
7591039995878	YELIGT FRESA 12GR	12,00	          562,91	              -1	               0	         -562,91	
7591039995892	GELATINA YELIGHT CEREZA 12GR	12,00	          788,63	              -6	               0	       -4.731,78	
7591039995915	GELATINA YELIGHT FUSION SILVESTRE 12GR	12,00	          562,91	              -4	               0	       -2.251,64	
7591039996271	FLIPS CHOCOLATE 120GR	12,00	        1.937,02	               0	               0	            0,00	
7591039996288	FLIPS DULCE DE LECHE 120GR	12,00	          857,52	               0	               0	            0,00	
759104002000	TEQUENOS PREMIUM DEL MONTE 24 UNID	12,00	          948,47	               0	               0	            0,00	
7591041000010	RON ANEJO VEROES 0.70LT	EXENTO	        8.844,17	               0	               0	            0,00	
7591049000104	SALSA RONCO NAPOLITANA 490GRS	12,00	        1.829,39	               0	               0	            0,00	
7591053000060	AGUA PURA 5LTS	12,00	        2.217,00	              -5	               0	      -11.085,00	
7591072000027	UW DIABLITOS LATA 54GR	12,00	          450,72	               0	               0	            0,00	
7591072000690	RAVIOLIS CON CARNE 250GR	EXENTO	        3.769,31	               0	               0	            0,00	
7591072001314	RAVIOLIS CON CUATRO QUESOS 600GR	EXENTO	        7.615,50	               0	               0	            0,00	
7591072001598	UW DIABLITOS 100GR	12,00	          527,00	               0	               0	            0,00	
7591072003622	UW DIABLITOS 115GR	12,00	          388,31	               0	               0	            0,00	
7591072003950	RAVIOLIS CON CARNE 600GR	EXENTO	        7.615,50	               0	               0	            0,00	
7591072004155	SALSA DIPS DIABLITOS PICANTE UW 220GR	12,00	          741,07	               0	               0	            0,00	
7591073012357	CACIQUE 0,75LT	EXENTO	        2.857,14	               0	               0	            0,00	
7591079006176	CHOCOLATE DE LECHE CON ALMENDRAS LA MARC	12,00	          727,00	               0	               0	            0,00	
7591079006183	CHOCOLATE DE LECHE C ALMENDRAS LA MARCON	12,00	          727,00	               0	               0	            0,00	
7591079006190	CHOCOLATE DE LECHE C ALMENDRAS Y MIEL LA	12,00	        1.800,00	               0	               0	            0,00	
7591079040118	BARRA CHOCOLATE BITTER 60 LA MARCONA 10	12,00	        1.800,00	               0	               0	            0,00	
7591079041528	CHOCOLATE P  TAZA LA MARCONA 100GR	12,00	          535,72	              -3	               0	       -1.607,16	
7591079050117	CHOCOLATE CON LECHE LA MARCONA 100GR	12,00	          727,50	               0	               0	            0,00	
7591079215912	BOMBONES C CREMA DE AVELLANAS LA MARCONA	12,00	          382,62	               0	               0	            0,00	
7591081030015	SALCHICHAS ALEMANA PLUMROSE DELI 450GR	12,00	        3.204,92	           0,000	           0,000	            0,00	
7591081030022	SALCHICHA POLACA PLUMROSE DELI 450GR	12,00	        6.791,66	               0	               0	            0,00	
7591081030039	SALCHICHAS DEBRECZINER PLUMROSE DELI 450	12,00	        6.791,66	              -1	               0	       -6.791,66	
7591081030077	SALCHICHAS FRANKFURT C  QUESO FUNDIDO 45	12,00	          650,00	               0	               0	            0,00	
7591081030084	SALCHICHAS POLLO Y PAVO PLUMROSE DELI 45	12,00	        1.240,17	               0	               0	            0,00	
7591081030091	SALCHICHAS FRANKFURT PLUMROSE DELI 450GR	12,00	        1.937,83	               0	               0	            0,00	
7591081030275	CHORIFRITOS DELI PLUMROSE 450GR	12,00	        6.791,66	               0	               0	            0,00	
7591081070202	SALCHICHON SALAMI ESPANOL PLUMROSE 300GR	12,00	          721,42	           0,000	           0,000	            0,00	
7591081110601	JAMON ENDIABLADO PLUMROSE 60GR	12,00	        2.305,83	              17	               0	       39.199,11	
7591081110618	JAMON ENDIABLADO PLUMROSE 110GR	12,00	          648,89	              -1	               0	         -648,89	
7591081110816	JAMON ENDIABLADO LIGHT PLUMROSE 110GR	12,00	        2.224,03	              -6	               0	      -13.344,18	
7591081110908	JAMON ENDIABLADO PLUMROSE 60 GRS	12,00	        1.827,13	              30	               0	       54.813,90	
7591081110915	JAMON ENDIABLADO LATA PLUMROSE 115GR	12,00	        3.040,04	              13	               0	       39.520,52	
7591081170001	PRACTIBURGUER PLUMROSE 400GR	12,00	        6.284,00	               0	               0	            0,00	
7591081170018	HAMBURGUESAS DE POLLO PLUMROSE 4UNID	12,00	        6.870,00	           0,000	           0,000	            0,00	
7591081170032	MILANESA DE POLLO EMPANIZADO PLUMROSE 50	12,00	        3.302,17	           0,000	           0,000	            0,00	
7591081170049	NUGGETS DE POLLO PLUMROSE 350GR	12,00	        3.011,42	           0,000	           0,000	            0,00	
7591081170087	COSTILLAS DE CERDO BBQ PLUMROSE	12,00	          541,00	               0	               0	            0,00	
7591081170117	MILANESA DE POLLO PLUMROSE 830GR	12,00	        5.156,50	               0	               0	            0,00	
7591081170131	NUGGETS DE POLLO PLUMROSE 860GR	12,00	        5.299,17	               0	               0	            0,00	
7591081200708	JAMON COCIDO PLUMROSE 500GR	12,00	        6.754,16	          -1,000	           0,000	       -6.754,16	
7591081205703	PECHUGA DE POLLO PLUMROSE 500GR	12,00	        2.565,87	           0,000	           0,000	            0,00	
7591081220317	SALCHICHAS WIENERS PLUMROSE 225GR	12,00	        1.501,92	               0	               0	            0,00	
7591081220324	SALCHICHAS WIENERS PLUMROSE 450GR	12,00	        2.861,33	             -15	               0	      -42.919,95	
7591081220355	SALCHICHAS WIENERS PLUMROSE 800GR	12,00	        3.802,00	              -7	               0	      -26.614,00	
7591081240285	MORTADELA ESPECIAL PLUMROSE 1KG	EXENTO	        5.600,00	              -8	               0	      -44.800,00	
7591081245013	MORTADELA DE POLLO ESPECIAL PLUMROSE 1KG	EXENTO	        5.576,41	               0	               0	            0,00	
7591081250703	PECHUGA DE PAVO PLUMROSE 500GR	12,00	        7.445,83	              -3	               0	      -22.337,49	
7591081255012	BOLOGNA DE POLLO PLUMROSE 500GR	12,00	        4.025,00	          -5,000	           0,000	      -20.125,00	
7591081270282	TOCINETA REBANADA PLUMROSE 300GR	12,00	        6.518,41	             -26	               0	     -169.478,66	
7591081771024	JAMON ENDIABLADO FIESTA 115GR	12,00	          739,71	               0	               0	            0,00	
7591081771109	SALCHICHAS VIENA FIESTA 450GR	12,00	        5.050,00	               0	               0	            0,00	
7591081771123	SALCHICHAS VIENA FIESTA 800GR	12,00	        8.162,50	           0,000	           0,000	            0,00	
7591081771161	SALCHIFIESTA POLLO 800GR	12,00	        9.525,00	           0,000	           0,000	            0,00	
7591082000307	GALLETAS MARIA PUIG 250GR	12,00	        2.250,00	               0	               0	            0,00	
7591082000383	MINI MARIA BOLSA 200GR	12,00	        4.400,00	               6	               0	       26.400,00	
7591082000574	GALLETAS TOSTADITAS REX 200GR	12,00	        1.100,00	               0	               0	            0,00	
7591082001717	GALLETAS CHIQUILIN CINNAMON CANELA 200 G	12,00	        4.400,00	              18	               0	       79.200,00	
7591082002127	MORDISQUITOS DE CHOCOLATE PUIG 150GR	12,00	        1.472,27	               0	               0	            0,00	
7591082002523	GALLETAS KATY VAINILLA 256GR	12,00	        4.253,23	               0	               0	            0,00	
7591082012508	KATY VAINILLA 32GR	12,00	          531,66	             -42	               0	      -22.329,72	
7591083018257	AJAX DESENGRASANTE MULTISUPERFICIE 650ML	12,00	        1.854,42	              -1	               0	       -1.854,42	
7591083018394	MULTIUSO AXION EN POLVO LIMON 1KG	12,00	        1.509,26	               0	               0	            0,00	
7591083018462	AJAX DESENGRASANTE MULTISUPERFICIE 500ML	12,00	        2.851,30	              10	               0	       28.513,00	
7591083018479	AJAX PROFESIONAL 750ML	12,00	        1.114,86	               0	               0	            0,00	
7591083018486	AXION CREMA MULTIUSO 600GR	12,00	        1.965,19	             -12	               0	      -23.582,28	
7591083305432	DET. LIQUIDO VEL ROSA REGULAR 1000CM3	12,00	        4.895,09	              18	               0	       88.111,62	
7591085111215	NUGGETS POLLO LG 4 80 23GR	12,00	       46.137,00	               0	               0	            0,00	
7591085113042	POLLO SK 6.60KG 4 110 15GR	12,00	       27.329,00	               0	               0	            0,00	
7591085113097	POLLO SK 9.964KG 94 106GR	12,00	       38.219,00	               0	               0	            0,00	
7591085113165	MILANESA POLLO SKY 110 86GR	12,00	       35.668,00	               0	               0	            0,00	
7591085114018	POLLO BURGUER LA GRANJA 115GR	EXENTO	          736,89	               0	               0	            0,00	
7591085114209	NUGGETS DE POLLO 530GR	12,00	        2.757,00	               0	               0	            0,00	
7591085114650	FILETES DE POLLOS EMPANADOS LA GRANJA 31	12,00	          501,16	               0	               0	            0,00	
7591085114667	CHICKEN TENDERS 30 UNDS	12,00	          700,00	               0	               0	            0,00	
7591085214015	HAMBURGUESAS DE RES LA GRANJA 115GR	EXENTO	          711,53	               0	               0	            0,00	
7591085214039	HAMBURGUESA DE RES LA GRANJA 200GR	EXENTO	        1.244,69	               0	               0	            0,00	
7591085214619	NUGGETS DE CARNE DE RES 300G	12,00	          600,00	               0	               0	            0,00	
7591085714034	PAPAS FRITAS LA GRANJA 1KG	12,00	        2.836,33	               0	               0	            0,00	
7591085714133	PAPAS FRITAS SOMERDALE 1KG	12,00	       41.700,00	               0	               0	            0,00	
7591085714256	PAPAS FRITAS SKY CHEFS 1KG	12,00	        2.508,00	               0	               0	            0,00	
7591086000723	PROTECTORES DIARIOS CAREFREE 40 UND	12,00	        2.050,65	               3	               0	        6.151,95	
7591088004026	NESTEA LIMON 1.8LT	12,00	        3.716,20	               0	               0	            0,00	
7591088004064	NESTEA DURAZNO 1.8L	12,00	        3.716,20	               0	               0	            0,00	
7591088004453	YOGURT MI VACA LIGHT NESTLE 900GR	12,00	          165,90	               0	               0	            0,00	
7591088004477	YOGURT MI VACA LIGHT NESTLE 900CM3	12,00	        1.232,64	               0	               0	            0,00	
7591088006815	BEBIDA LACTEA ZULIA CARABOBO 1.8LT	12,00	        4.660,76	              -7	               0	      -32.625,32	
7591088008277	YOGURT MI VACA LIGHT 150GR	12,00	        1.172,06	               0	               0	            0,00	
7591088009069	YOGURT CON CEREAL TOSTADO NESTLE 150GR	12,00	          574,37	               0	               0	            0,00	
7591088009298	YOGURT CON FRESAS NESTLE 900GR	12,00	          330,80	               0	               0	            0,00	
7591088009304	YOGURT DE DURAZNO 900G	12,00	          227,50	               0	               0	            0,00	
7591088009366	YOGURT FIRME CON FRESA NESTLE 150GR	12,00	        1.173,56	               0	               0	            0,00	
7591088040239	CHICHA PASTEURIZADA CARABOBO 900GR	12,00	        2.075,18	               0	               0	            0,00	
7591088040321	CHOKO LECHE MALTEADA CARABOBO 400GR	12,00	        1.018,86	               0	               0	            0,00	
7591088630393	NESTEA LIMON 400CM3	12,00	          396,19	               0	               0	            0,00	
7591088630423	BEBIDA LACTEA ZULIA CARABOBO 1L	EXENTO	          325,88	               0	               0	            0,00	
7591088918927	JUGO DE LIMON CARABOBO 1.8LT	12,00	        1.250,00	               0	               0	            0,00	
7591088918958	JUGO DE PARCHITA CARABOBO 1.8LT	12,00	          240,80	               0	               0	            0,00	
7591088918965	YOGURT FRESA CARABOBO 900GR	12,00	        3.192,95	               0	               0	            0,00	
7591088918972	YOGURT DE FRESA CARABOBO 200GR	12,00	          168,80	               0	               0	            0,00	
7591088918989	YOGURT DE PINA CARABOBO 900GR	12,00	        1.790,10	               0	               0	            0,00	
7591088919009	YOGURT DE MANGO CARABOBO 900GR	12,00	        1.095,98	               0	               0	            0,00	
7591088919115	JUGO DE MANZANA CARABOBO 400CM3	12,00	            0,00	              -6	               0	            0,00	
